Device,FQN,Vendor,OS,"OS Version",Model,"Management Address",Source,"Command Files"
SEP84802DD4CFD1,SEP84802DD4CFD1,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.119.247,cdp,0
SEP84802DD4D059,SEP84802DD4D059,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.24.106,cdp,0
SEP84802DD4F5EB,SEP84802DD4F5EB,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.20,cdp,0
SEP84802DD4F5FD,SEP84802DD4F5FD,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.14,cdp,0
SEP84802DD4F615,SEP84802DD4F615,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.17,cdp,0
SEP84802DD4F626,SEP84802DD4F626,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.19.88,cdp,0
SEP84802DD4F62F,SEP84802DD4F62F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.80,cdp,0
SEP84802DD4F639,SEP84802DD4F639,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.34.14,cdp,0
SEP84802DD4F64C,SEP84802DD4F64C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.160.141.210,cdp,0
SEP84802DD4F654,SEP84802DD4F654,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.141.31,cdp,0
SEP84802DD4F65A,SEP84802DD4F65A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.163.76,cdp,0
SEP84802DD4F667,SEP84802DD4F667,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.26.21,cdp,0
SEP84802DD4F679,SEP84802DD4F679,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.145.16,cdp,0
SEP84802DD4F681,SEP84802DD4F681,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.160.145.245,cdp,0
SEP84802DD4F688,SEP84802DD4F688,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.118.8,cdp,0
SEP84802DD4F68D,SEP84802DD4F68D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.98.11,cdp,0
SEP84802DD4F6AD,SEP84802DD4F6AD,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.98.88,cdp,0
SEP84802DD4F73C,SEP84802DD4F73C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.74.10,cdp,0
SEP84802DD4F7FA,SEP84802DD4F7FA,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.160.145.88,cdp,0
SEP84802DD4F917,SEP84802DD4F917,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.66.12,cdp,0
SEP84802DD4FD00,SEP84802DD4FD00,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.34.18,cdp,0
SEP84802DD4FD66,SEP84802DD4FD66,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.23.11,cdp,0
SEP84802DD4FD73,SEP84802DD4FD73,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.164.23.20,cdp,0
SEP84802DD4FE87,SEP84802DD4FE87,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.158.121,cdp,0
SEP84802DD4FF98,SEP84802DD4FF98,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.67.94.16,cdp,0
SEP84802DD5AFAE,SEP84802DD5AFAE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.18.85,cdp,0
SEP84802DD5AFBD,SEP84802DD5AFBD,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.18.73,cdp,0
SEP84802DD5AFDE,SEP84802DD5AFDE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.204.18.175,cdp,0
SEP84802DD5B1C1,SEP84802DD5B1C1,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.188.175.236,cdp,0
SEP84802DD5B630,SEP84802DD5B630,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.40.138,cdp,0
SEP84802DD5B63B,SEP84802DD5B63B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.50.153,cdp,0
SEP84802DD5B645,SEP84802DD5B645,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.50.165,cdp,0
SEP84802DD5B693,SEP84802DD5B693,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.40.140,cdp,0
SEP84802DD5B714,SEP84802DD5B714,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.50.144,cdp,0
SEP84802DD5B718,SEP84802DD5B718,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.50.150,cdp,0
SEP84802DD5E472,SEP84802DD5E472,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.15.40.130,cdp,0
SEP84802DD5FD34,SEP84802DD5FD34,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.90.12.89,cdp,0
SEP848A8D68CA8F,SEP848A8D68CA8F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.90.74.120,cdp,0
SEP848A8D68CA90,SEP848A8D68CA90,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.90.74.160,cdp,0
SEP848A8D69336B,SEP848A8D69336B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.30.172,cdp,0
SEP848A8D69387B,SEP848A8D69387B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.30.141,cdp,0
SEP848A8D693983,SEP848A8D693983,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.30.144,cdp,0
SEP848A8D693A13,SEP848A8D693A13,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.30.164,cdp,0
SEP848A8D693AB7,SEP848A8D693AB7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.41.59,cdp,0
SEP848A8D693AD8,SEP848A8D693AD8,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.200.30.162,cdp,0
SEP885A920219C8,SEP885A920219C8,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.183,cdp,0
SEP885A92022F54,SEP885A92022F54,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.142,cdp,0
SEP885A92022FB0,SEP885A92022FB0,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.168,cdp,0
SEP885A92022FC9,SEP885A92022FC9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.171,cdp,0
SEP885A92023449,SEP885A92023449,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.164.2.165,cdp,0
SEP885A9202617D,SEP885A9202617D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.160.143.101,cdp,0
SEP885A920268FD,SEP885A920268FD,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.190,cdp,0
SEP885A92026922,SEP885A92026922,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.192,cdp,0
SEP885A92026933,SEP885A92026933,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.118.181,cdp,0
SEP885A92026B89,SEP885A92026B89,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.170,cdp,0
SEP885A92026C3C,SEP885A92026C3C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.141.23.251,cdp,0
SEP885A920272A9,SEP885A920272A9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.94.40,cdp,0
SEP885A920272BF,SEP885A920272BF,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.54.11,cdp,0
SEP885A92027560,SEP885A92027560,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.50.97,cdp,0
SEP885A920276B1,SEP885A920276B1,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.160.147.64,cdp,0
SEP885A9202780A,SEP885A9202780A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.202.198.104,cdp,0
SEP885A92027FE9,SEP885A92027FE9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.202.199.192,cdp,0
SEP885A9202837D,SEP885A9202837D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.202.198.19,cdp,0
SEP88755650BE4A,SEP88755650BE4A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.29.206,cdp,0
SEP88755650BFA6,SEP88755650BFA6,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.60.126.79,cdp,0
SEP88755650C4D4,SEP88755650C4D4,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.64.44.225,cdp,0
SEP88755650C512,SEP88755650C512,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.29.173,cdp,0
SEP88755650C781,SEP88755650C781,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.29.179,cdp,0
SEP88755650C883,SEP88755650C883,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.42.12,cdp,0
SEP88755650C8DD,SEP88755650C8DD,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.29.198,cdp,0
SEP88755650C8EB,SEP88755650C8EB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.67.98.10,cdp,0
SEP88755650C9DB,SEP88755650C9DB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.165.5.72,cdp,0
SEP88755650CAEE,SEP88755650CAEE,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.164.2.245,cdp,0
SEP887556516174,SEP887556516174,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.110.203,cdp,0
SEP88755651639C,SEP88755651639C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.236.9.57,cdp,0
SEP887556516C75,SEP887556516C75,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.62.66.205,cdp,0
SEP887556518F68,SEP887556518F68,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.152.35,cdp,0
SEP887556519138,SEP887556519138,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.50,cdp,0
SEP88755651985F,SEP88755651985F,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.157,cdp,0
SEP88755651988B,SEP88755651988B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.137.70,cdp,0
SEP88755651CE4F,SEP88755651CE4F,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.141.204,cdp,0
SEP88755651CF67,SEP88755651CF67,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.160,cdp,0
SEP88755651D1B2,SEP88755651D1B2,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.155,cdp,0
SEP88755651D5FB,SEP88755651D5FB,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.252,cdp,0
SEP88755651D60E,SEP88755651D60E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.110,cdp,0
SEP88755651D60F,SEP88755651D60F,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.82,cdp,0
SEP88755651D816,SEP88755651D816,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.54.75,cdp,0
SEP88755651D9F9,SEP88755651D9F9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.131.203,cdp,0
SEP88908D68063E,SEP88908D68063E,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.188.90.204,cdp,0
SEP88908D68349C,SEP88908D68349C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.50.24.252,cdp,0
SEP88908D683E5F,SEP88908D683E5F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.70,cdp,0
SEP88908D683E68,SEP88908D683E68,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.148,cdp,0
SEP88908D683E6D,SEP88908D683E6D,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.42,cdp,0
SEP88908D683E83,SEP88908D683E83,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.121,cdp,0
SEP88908D683E86,SEP88908D683E86,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.196,cdp,0
SEP88908D683E88,SEP88908D683E88,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.21.100.15,cdp,0
SEP88908D683E95,SEP88908D683E95,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.120,cdp,0
SEP88908D683FAE,SEP88908D683FAE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.106.234,cdp,0
SEP88908D6842DE,SEP88908D6842DE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.22.107.202,cdp,0
SEP88908D689A25,SEP88908D689A25,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.90.12.48,cdp,0
SEP88908D689A6A,SEP88908D689A6A,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.90.12.71,cdp,0
SEP88908D69C3FE,SEP88908D69C3FE,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.66.133.227,cdp,0
SEP88908D69C4A3,SEP88908D69C4A3,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.66.129.26,cdp,0
SEP88F0778924CC,SEP88F0778924CC,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.187.77.20,cdp,0
SEP88F07789C7B9,SEP88F07789C7B9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7962",10.70.106.86,cdp,0
SEP88F07789C7BE,SEP88F07789C7BE,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7962",10.70.106.200,cdp,0
SEP8CB64F56D32D,SEP8CB64F56D32D,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.142.56,cdp,0
SEP8CB64F56F0E2,SEP8CB64F56F0E2,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.138.69,cdp,0
SEP8CB64F57BFEE,SEP8CB64F57BFEE,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.143.106,cdp,0
SEP8CB64F57C0CF,SEP8CB64F57C0CF,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.41.11,cdp,0
SEP8CB64F57D872,SEP8CB64F57D872,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.141.192,cdp,0
SEP8CB64F57E65A,SEP8CB64F57E65A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.137.158,cdp,0
SEP8CB64F57E6AE,SEP8CB64F57E6AE,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.142.245,cdp,0
SEP8CB64F57F1EA,SEP8CB64F57F1EA,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.134.198,cdp,0
SEP8CB64F57F2B6,SEP8CB64F57F2B6,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.139.146,cdp,0
SEP8CB64FF6039A,SEP8CB64FF6039A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.41.36,cdp,0
SEP8CB64FF60EBC,SEP8CB64FF60EBC,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.138.177,cdp,0
SEP8CB64FF6750E,SEP8CB64FF6750E,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.137.164,cdp,0
SEP8CB64FF67723,SEP8CB64FF67723,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.154.222,cdp,0
SEP8CB64FF67744,SEP8CB64FF67744,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.142.27,cdp,0
SEP8CB64FF6781C,SEP8CB64FF6781C,Cisco,"IP Phone",SCCP31.8-2-2SR1S,"IP Phone 7931",10.186.141.173,cdp,0
SEP8CB64FF7682A,SEP8CB64FF7682A,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.70,cdp,0
SEP8CB64FF77A63,SEP8CB64FF77A63,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.200.41.63,cdp,0
SEP8CB64FF78B14,SEP8CB64FF78B14,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.100,cdp,0
SEP8CB64FF79B15,SEP8CB64FF79B15,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.152,cdp,0
SEP8CB64FF7FADA,SEP8CB64FF7FADA,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.60,cdp,0
SEP8CB64FF7FC04,SEP8CB64FF7FC04,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.14.126,cdp,0
SEP8CB64FF7FC4C,SEP8CB64FF7FC4C,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.128,cdp,0
SEP8CB64FF7FCB9,SEP8CB64FF7FCB9,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.232,cdp,0
SEP8CB64FF7FD46,SEP8CB64FF7FD46,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.41.19,cdp,0
SEP8CB64FF7FD4B,SEP8CB64FF7FD4B,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.100.41.42,cdp,0
SEP8CB64FF7FDF5,SEP8CB64FF7FDF5,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.147,cdp,0
SEP8CB64FF7FE0E,SEP8CB64FF7FE0E,Cisco,"IP Phone",SCCP42.9-4-2-1S,"IP Phone 7942",10.186.9.157,cdp,0
SEP94D469AE9ECD,SEP94D469AE9ECD,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.236.3.150,cdp,0
SEP94D469AED015,SEP94D469AED015,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.236.3.245,cdp,0
SEP94D469AED019,SEP94D469AED019,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.236.3.244,cdp,0
SEP94D469AEEDED,SEP94D469AEEDED,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.236.3.252,cdp,0
SEP94D469AF4234,SEP94D469AF4234,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.183,cdp,0
SEP94D469AF4260,SEP94D469AF4260,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.189,cdp,0
SEP94D469AF4264,SEP94D469AF4264,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.230,cdp,0
SEP94D469AF4276,SEP94D469AF4276,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.131.121,cdp,0
SEP94D469AF427B,SEP94D469AF427B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.131.126,cdp,0
SEP94D469AF4291,SEP94D469AF4291,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.193,cdp,0
SEP94D469AF42AF,SEP94D469AF42AF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.131.114,cdp,0
SEP94D469AF42C5,SEP94D469AF42C5,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.225,cdp,0
SEP94D469AF42CF,SEP94D469AF42CF,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.198,cdp,0
SEP94D469AF42D6,SEP94D469AF42D6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.131.113,cdp,0
SEP94D469AF4383,SEP94D469AF4383,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.131.112,cdp,0
SEP94D469AF4387,SEP94D469AF4387,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.128.182,cdp,0
SEP94D469AF43C6,SEP94D469AF43C6,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.180.131.120,cdp,0
SEP94D469AF4D0F,SEP94D469AF4D0F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.63.142,cdp,0
SEP94D469AF4D16,SEP94D469AF4D16,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.63.143,cdp,0
SEP94D469AF4E8B,SEP94D469AF4E8B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.95.63.141,cdp,0
SEP94D469AFA904,SEP94D469AFA904,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.65.29,cdp,0
SEP9C57AD037B8D,SEP9C57AD037B8D,Cisco,"IP Phone",SCCP75.9-4-2-1S,"IP Phone 7975",10.15.213.29,cdp,0
SEP9C57ADB443C2,SEP9C57ADB443C2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.234.129.130,cdp,0
SEP9C57ADB443CC,SEP9C57ADB443CC,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.234.133.241,cdp,0
SEP9C57ADB44421,SEP9C57ADB44421,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.234.129.182,cdp,0
SEP9C57ADB44F67,SEP9C57ADB44F67,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7821",10.234.129.187,cdp,0
SEP9C57ADB54EDA,SEP9C57ADB54EDA,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.215.3.105,cdp,0
SEP9C57ADB550FB,SEP9C57ADB550FB,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.215.3.118,cdp,0
SEP9C57ADB8C64C,SEP9C57ADB8C64C,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.25.148,cdp,0
SEP9C57ADB8CB45,SEP9C57ADB8CB45,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.226.217,cdp,0
SEP9C57ADB8CB88,SEP9C57ADB8CB88,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.226.186,cdp,0
SEP9C57ADB8CB9B,SEP9C57ADB8CB9B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.65.235,cdp,0
SEP9C57ADB8CBC7,SEP9C57ADB8CBC7,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.134,cdp,0
SEP9C57ADB8CBD8,SEP9C57ADB8CBD8,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.227.20,cdp,0
SEP9C57ADB8CC46,SEP9C57ADB8CC46,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.226.236,cdp,0
SEP9C57ADB8CCF0,SEP9C57ADB8CCF0,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.137,cdp,0
SEP9C57ADB8DBD6,SEP9C57ADB8DBD6,Cisco,"IP Phone",sip78xx.11-0-1-11.loads,"IP Phone 7841",172.27.64.140,cdp,0
SEP9C57ADB91403,SEP9C57ADB91403,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.120.2.193,cdp,0
SEP9C57ADB91434,SEP9C57ADB91434,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.120.2.245,cdp,0
SEP9C57ADB91475,SEP9C57ADB91475,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.120.2.246,cdp,0
SEP9C57ADB9171F,SEP9C57ADB9171F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.159.145.40,cdp,0
SEP9C57ADB91AA4,SEP9C57ADB91AA4,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.226.111,cdp,0
SEP9C57ADB91AE0,SEP9C57ADB91AE0,Cisco,"IP Phone",sip78xx.11-0-1-11.loads,"IP Phone 7841",172.27.64.177,cdp,0
SEP9C57ADB91AF2,SEP9C57ADB91AF2,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.65.168,cdp,0
SEP9C57ADB91B0B,SEP9C57ADB91B0B,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.202,cdp,0
SEP9C57ADB91B21,SEP9C57ADB91B21,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.159,cdp,0
SEP9C57ADB91B26,SEP9C57ADB91B26,Cisco,"IP Phone",sip78xx.11-0-1-11.loads,"IP Phone 7841",172.27.64.255,cdp,0
SEP9C57ADB91B2F,SEP9C57ADB91B2F,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.226.171,cdp,0
SEP9C57ADB91B33,SEP9C57ADB91B33,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",172.27.64.178,cdp,0
SEP9C57ADB91B57,SEP9C57ADB91B57,Cisco,"IP Phone",sip78xx.11-5-1-18.loads,"IP Phone 7841",10.70.227.70,cdp,0
SEP9C57ADB91B7C,SEP9C57ADB91B7C,Cisco,"IP Phone",sip78xx.11-0-1-11.loads,"IP Phone 7841",172.27.64.180,cdp,0
